#token,count,percentage
"glissant; et enfin,",1,0.00047214
gousset et une,1,0.00047214
"gousset, la regarda,",1,0.00047214
"goûter le contenu,",1,0.00047214
"grand regret, le",1,0.00047214
"grande joie, il",1,0.00047214
"grande profondeur, avant",1,0.00047214
"grandes, soit que",1,0.00047214
grandeur voulue pour,1,0.00047214
"grandir, je pourrai",1,0.00047214
"grandissait ou rapetissait,",1,0.00047214
grands mots lui,1,0.00047214
grimoire donnant les,1,0.00047214
grimper le long,1,0.00047214
grondait si fort,1,0.00047214
grosses lettres. [illustration],1,0.00047214
guère d'impossibles. comme,1,0.00047214
gâteau sur lequel,1,0.00047214
"gâteau, et, portant",1,0.00047214
gâteau. * *,1,0.00047214
gâteau; mais alice,1,0.00047214
géographiques et des,1,0.00047214
habitude de se,1,0.00047214
haie. un instant,1,0.00047214
hasarda à en,1,0.00047214
haut des toits,1,0.00047214
"haut, et un",1,0.00047214
"haut. ""je dois",1,0.00047214
haut; elle essaya,1,0.00047214
hélas! soit que,1,0.00047214
"hélas, pauvre alice!",1,0.00047214
ici avec moi?,1,0.00047214
ici la nouvelle-zemble,1,0.00047214
ici le sommeil,1,0.00047214
idée de ce,1,0.00047214
idée que jamais,1,0.00047214
idée! faire la,1,0.00047214
ignorante!' pensera la,1,0.00047214
il lui sembla,1,0.00047214
il lui était,1,0.00047214
"il me semble.""",1,0.00047214
il n'y avait,1,0.00047214
il ne faut,1,0.00047214
il plongeait perpendiculairement,1,0.00047214
il saigne d'ordinaire;,1,0.00047214
il se fait,1,0.00047214
il se trouva,1,0.00047214
il y avait,1,0.00047214
il y faisait,1,0.00047214
il était trop,1,0.00047214
ils vont me,1,0.00047214
"images, sans causeries!"".",1,0.00047214
images. en passant,1,0.00047214
immodérément d'une bouteille,1,0.00047214
importait la manière,1,0.00047214
impossible d'atteindre à,1,0.00047214
imprimés en grosses,1,0.00047214
"inquiète: ""lequel est-ce?",1,0.00047214
"instant après, alice",1,0.00047214
instant à perdre;,1,0.00047214
instructions bien simples,1,0.00047214
"j'ai déjà faits,""",1,0.00047214
j'allais traverser complétement,1,0.00047214
"j'arriverai trop tard!""",1,0.00047214
j'aurai à leur,1,0.00047214
j'en ai bien,1,0.00047214
jamais elle n'avait,1,0.00047214
jamais mangé des,1,0.00047214
jamais rien vu,1,0.00047214
jambes. il n'y,1,0.00047214
jardin du monde.,1,0.00047214
"jardin, et alors,",1,0.00047214
jardin. elle attendit,1,0.00047214
"jardin; mais hélas,",1,0.00047214
jatte de lait,1,0.00047214
"je crois."" (elle",1,0.00047214
je lui ferai,1,0.00047214
je me ferme,1,0.00047214
"je me trouve?""",1,0.00047214
je ne ferais,1,0.00047214
je ne me,1,0.00047214
je pourrai atteindre,1,0.00047214
je pourrai ramper,1,0.00047214
je pénétrerai dans,1,0.00047214
je rentre en,1,0.00047214
je savais comment,1,0.00047214
je suis curieuse,1,0.00047214
je tomberais du,1,0.00047214
je vais le,1,0.00047214
je voudrais donc,1,0.00047214
jetant les yeux,1,0.00047214
jeté les yeux,1,0.00047214
joie passa sur,1,0.00047214
"joie, il se",1,0.00047214
"jolis petits contes,",1,0.00047214
jouait toute seule;,1,0.00047214
jour l'endormait et,1,0.00047214
"juste.) ""eh mais,",1,0.00047214
l'air que pouvait,1,0.00047214
l'air! dites-moi un,1,0.00047214
l'air; mais tout,1,0.00047214
"l'australie?""--en même temps",1,0.00047214
l'autre de ces,1,0.00047214
"l'autre, je pénétrerai",1,0.00047214
"l'aveuglette. ""examinons d'abord,""",1,0.00047214
l'effet d'être bien,1,0.00047214
l'endormait et la,1,0.00047214
"l'entendre, car ce",1,0.00047214
l'escalier! comme ils,1,0.00047214
l'habitude de s'attendre,1,0.00047214
l'heure du thé.,1,0.00047214
l'heure). au cou,1,0.00047214
l'on boit immodérément,1,0.00047214
l'ouvrit et y,1,0.00047214
l'une ni à,1,0.00047214
"l'une, ou le",1,0.00047214
"l'œuvre, et eut",1,0.00047214
la chaleur du,1,0.00047214
la clef fût,1,0.00047214
la clef qu'elle,1,0.00047214
la clef; si,1,0.00047214
la crainte de,1,0.00047214
la curiosité elle,1,0.00047214
la dame quand,1,0.00047214
la faculté de,1,0.00047214
la flamme d'une,1,0.00047214
la grandeur voulue,1,0.00047214
"la main, lui",1,0.00047214
la manière de,1,0.00047214
la moindre idée,1,0.00047214
"la même; franchement,",1,0.00047214
la nouvelle-zemble ou,1,0.00047214
"la pauvre alice,",1,0.00047214
la pauvre enfant,1,0.00047214
la peine de,1,0.00047214
la pensée qu'elle,1,0.00047214
la petite porte,1,0.00047214
"la petite porte,",1,0.00047214
"la porte, elle",1,0.00047214
"la porte, et",1,0.00047214
"la porte. ""et",1,0.00047214
la porte; d'une,1,0.00047214
la poursuite du,1,0.00047214
la prendre sur,1,0.00047214
"la regarda, puis",1,0.00047214
"la rendait lourde,)",1,0.00047214
la révérence en,1,0.00047214
la révérence. (quelle,1,0.00047214
la salle: ces,1,0.00047214
"la serrure, et,",1,0.00047214
la sorte. un,1,0.00047214
la table une,1,0.00047214
"la table, espérant",1,0.00047214
"la table, l'ouvrit",1,0.00047214
"la table, mais",1,0.00047214
la table. bah!,1,0.00047214
la terre. voyons,1,0.00047214
la terre? comme,1,0.00047214
la tête en,1,0.00047214
la voilà étendue,1,0.00047214
"la vérité, as-tu",1,0.00047214
laisser tomber dans,1,0.00047214
lait à l'heure,1,0.00047214
lampes pendues au,1,0.00047214
lapin avait disparu.,1,0.00047214
lapin avec un,1,0.00047214
lapin blanc aux,1,0.00047214
lapin blanc qui,1,0.00047214
lapin dans le,1,0.00047214
"lapin dire, tandis",1,0.00047214
lapin qui se,1,0.00047214
lapin vint à,1,0.00047214
large qu'un trou,1,0.00047214
large trou au,1,0.00047214
larmes lui en,1,0.00047214
latitude ou de,1,0.00047214
"latitude ou longitude,",1,0.00047214
"le champ, et",1,0.00047214
"le coin tourné,",1,0.00047214
"le coin: ""par",1,0.00047214
"le contenu, et",1,0.00047214
le cœur tôt,1,0.00047214
le déposer en,1,0.00047214
le fond du,1,0.00047214
"le gazon, commençait",1,0.00047214
le gâteau. *,1,0.00047214
"le jardin, et",1,0.00047214
le laisser tomber,1,0.00047214
le lapin avait,1,0.00047214
le lapin blanc,1,0.00047214
"le lapin dire,",1,0.00047214
le lapin qui,1,0.00047214
le lapin vint,1,0.00047214
le livre que,1,0.00047214
"le loisir, dans",1,0.00047214
le long d'un,1,0.00047214
le long du,1,0.00047214
"le manger,"" dit",1,0.00047214
le moindre mal.,1,0.00047214
le moment cela,1,0.00047214
le monde. aussi,1,0.00047214
le nom du,1,0.00047214
le plaisir de,1,0.00047214
le plus ravissant,1,0.00047214
le plus souvent,1,0.00047214
le pot était,1,0.00047214
le puits était,1,0.00047214
le sommeil commença,1,0.00047214
"le terrier, sans",1,0.00047214
le tiennent trop,1,0.00047214
le tisonnier chauffé,1,0.00047214
le trou allait,1,0.00047214
le trouvant fort,1,0.00047214
le vent et,1,0.00047214
le verrai-je écrit,1,0.00047214
le verre. elle,1,0.00047214
le voir disparaître,1,0.00047214
"lequel est-ce?"" elle",1,0.00047214
lequel les mots,1,0.00047214
"les airs, j'en",1,0.00047214
"les chats?"" car",1,0.00047214
les chauves-souris? les,1,0.00047214
"les chauves-souris?"" et",1,0.00047214
"les chauves-souris?"" ici",1,0.00047214
"les fleurs, quand",1,0.00047214
les larmes lui,1,0.00047214
les mains qui,1,0.00047214
"les mots ""mangez-moi""",1,0.00047214
les parois du,1,0.00047214
les poser. elle,1,0.00047214
les règles à,1,0.00047214
les serrures fussent,1,0.00047214
"les suivît rarement),",1,0.00047214
les yeux le,1,0.00047214
lettres. [illustration] c'est,1,0.00047214
leur demander le,1,0.00047214
leur donnaient leurs,1,0.00047214
leur était arrivé,1,0.00047214
leurs parents: par,1,0.00047214
lever et de,1,0.00047214
"leçon.) ""oui, c'est",1,0.00047214
leçons; et bien,1,0.00047214
lisait sa sœur;,1,0.00047214
livre que lisait,1,0.00047214
"livre sans images,",1,0.00047214
"loisir, dans sa",1,0.00047214
long d'un des,1,0.00047214
"long du passage,",1,0.00047214
long passage et,1,0.00047214
longitude est-ce que,1,0.00047214
"longitude, mais ces",1,0.00047214
longtemps; que si,1,0.00047214
"longue et basse,",1,0.00047214
lorsqu'on mange du,1,0.00047214
"lourde,) se demandant",1,0.00047214
lu dans de,1,0.00047214
lui avait paru,1,0.00047214
lui disant très-sérieusement:,1,0.00047214
lui donner sa,1,0.00047214
lui en venaient,1,0.00047214
lui faisait bien,1,0.00047214
lui faisait pas,1,0.00047214
lui ferai cette,1,0.00047214
lui paraissaient beaux,1,0.00047214
lui paraissait ennuyeux,1,0.00047214
lui sembla bien,1,0.00047214
lui tardait de,1,0.00047214
lui était déjà,1,0.00047214
là de bien,1,0.00047214
"là pour l'entendre,",1,0.00047214
là tout à,1,0.00047214
là une très-bonne,1,0.00047214
là à ne,1,0.00047214
"là, elle vit",1,0.00047214
là-haut. elle voit,1,0.00047214
"m'y prendre."" il",1,0.00047214
m'éteindre comme une,1,0.00047214
"ma minette, que",1,0.00047214
ma moustache et,1,0.00047214
ma tête y,1,0.00047214
"madame, est-ce ici",1,0.00047214
"mademoiselle, de cesser",1,0.00047214
main sur sa,1,0.00047214
"main, lui disant",1,0.00047214
mains qui le,1,0.00047214
maintenant de la,1,0.00047214
mais alice avait,1,0.00047214
mais alice était,1,0.00047214
mais alors à,1,0.00047214
mais ces grands,1,0.00047214
mais hélas! soit,1,0.00047214
"mais hélas, pauvre",1,0.00047214
mais il y,1,0.00047214
mais il était,1,0.00047214
mais le coin,1,0.00047214
mais les chats,1,0.00047214
mais quoi! pas,1,0.00047214
mais sa tête,1,0.00047214
mais sur le,1,0.00047214
mais tout est,1,0.00047214
mais tu pourrais,1,0.00047214
"mais, j'aurai à",1,0.00047214
"mais, à son",1,0.00047214
mal de choses,1,0.00047214
mal de dégringoler,1,0.00047214
"mal, car la",1,0.00047214
mal. vite elle,1,0.00047214
mange du gâteau;,1,0.00047214
mangea donc un,1,0.00047214
"mangent-elles les chats?""",1,0.00047214
mangent-ils les chauves-souris?,1,0.00047214
"manger,"" dit alice:",1,0.00047214
"mangé des chauves-souris?""",1,0.00047214
manière de les,1,0.00047214
manière à le,1,0.00047214
manque pas de,1,0.00047214
marchent la tête,1,0.00047214
marguerites valait bien,1,0.00047214
"marquée ""_poison_"" cela",1,0.00047214
"marquée ""_poison_,"" alice",1,0.00047214
"massif, et rien",1,0.00047214
"me fait grandir,",1,0.00047214
"me fait rapetisser,",1,0.00047214
me ferme comme,1,0.00047214
me fermer comme,1,0.00047214
me moquerai pas,1,0.00047214
me reste à,1,0.00047214
"me semble."" (comme",1,0.00047214
me sens toute,1,0.00047214
"me trouve?"" (alice",1,0.00047214
me trouver brave,1,0.00047214
merveille. alice ouvrit,1,0.00047214
"mes oreilles, comme",1,0.00047214
mes épaules? oh!,1,0.00047214
"mieux à faire,",1,0.00047214
milieu de ces,1,0.00047214
milieu de cette,1,0.00047214
milieu de gens,1,0.00047214
mille milles de,1,0.00047214
"milles de profondeur,",1,0.00047214
milles j'ai déjà,1,0.00047214
"minette, que n'es-tu",1,0.00047214
"minutes, pour voir",1,0.00047214
"mise à réfléchir,",1,0.00047214
moi-même et que,1,0.00047214
moi? il n'y,1,0.00047214
moindre idée de,1,0.00047214
moindre mal. vite,1,0.00047214
moins quelque grimoire,1,0.00047214
"moitié endormie: ""les",1,0.00047214
"moment après, voyant",1,0.00047214
moment cela lui,1,0.00047214
mon absence ce,1,0.00047214
monde. aussi elle,1,0.00047214
monde. oh! qu'il,1,0.00047214
montre de son,1,0.00047214
montre. entraînée par,1,0.00047214
moquerai pas mal,1,0.00047214
"morceau du gâteau,",1,0.00047214
mot ne lui,1,0.00047214
"mots ""buvez-moi"" admirablement",1,0.00047214
"mots ""mangez-moi"" étaient",1,0.00047214
mots lui paraissaient,1,0.00047214
moustache et mes,1,0.00047214
moyen de faire,1,0.00047214
mélange de tarte,1,0.00047214
même d'avoir pensé,1,0.00047214
même elle s'était,1,0.00047214
même ma tête,1,0.00047214
même pas passer,1,0.00047214
même pas très-extraordinaire,1,0.00047214
même temps elle,1,0.00047214
"même; franchement, c'est",1,0.00047214
n'avait pas la,1,0.00047214
n'avait pas vu,1,0.00047214
n'avait plus que,1,0.00047214
n'avait point oublié,1,0.00047214
n'avait vu de,1,0.00047214
n'avançait à rien,1,0.00047214
n'en finira donc,1,0.00047214
n'en était plus,1,0.00047214
n'es-tu ici avec,1,0.00047214
n'osait le laisser,1,0.00047214
n'oublie pas de,1,0.00047214
n'y a plus,1,0.00047214
n'y avait point,1,0.00047214
n'y avait rien,1,0.00047214
n'y en avait,1,0.00047214
n'y eût personne,1,0.00047214
n'était pas fâchée,1,0.00047214
n'était pas là,1,0.00047214
n'était pas marquée,1,0.00047214
"naturel.) cependant, quand",1,0.00047214
ne faut pas,1,0.00047214
ne ferais pas,1,0.00047214
ne fût pas,1,0.00047214
ne lui faisait,1,0.00047214
ne manque pas,1,0.00047214
ne me moquerai,1,0.00047214
ne pouvait même,1,0.00047214
ne pouvait répondre,1,0.00047214
ne put toujours,1,0.00047214
ne rien faire;,1,0.00047214
ne s'était pas,1,0.00047214
ne s'être pas,1,0.00047214
ne se passait,1,0.00047214
ne se rappelait,1,0.00047214
ne trouva même,1,0.00047214
ni à l'autre,1,0.00047214
ni à l'une,1,0.00047214
noir là-haut. elle,1,0.00047214
"nom du pays.--pardon,",1,0.00047214
"non, il ne",1,0.00047214
"non."" car elle",1,0.00047214
"nougat, et de",1,0.00047214
nous! je tomberais,1,0.00047214
"nouvelle-zemble ou l'australie?""--en",1,0.00047214
obéir à l'aveuglette.,1,0.00047214
occasion de faire,1,0.00047214
oh! qu'il lui,1,0.00047214
oh! que je,1,0.00047214
on se fait,1,0.00047214
"oreilles, comme il",1,0.00047214
"ou de l'autre,",1,0.00047214
ou de longitude,1,0.00047214
ou deux fois,1,0.00047214
ou elle tombait,1,0.00047214
"ou l'australie?""--en même",1,0.00047214
ou le puits,1,0.00047214
"ou longitude, mais",1,0.00047214
"ou non."" car",1,0.00047214
"ou rapetissait, et",1,0.00047214
"ou tard. cependant,",1,0.00047214
ou tout au,1,0.00047214
oublié la petite,1,0.00047214
oublié que si,1,0.00047214
"ouvrir aucune. cependant,",1,0.00047214
"ouvrit la porte,",1,0.00047214
où elle allait;,1,0.00047214
"papier, avec ces",1,0.00047214
par derrière se,1,0.00047214
par des bêtes,1,0.00047214
"par exemple, que",1,0.00047214
par la curiosité,1,0.00047214
"par la main,",1,0.00047214
par la petite,1,0.00047214
par la porte.,1,0.00047214
par m'éteindre comme,1,0.00047214
par une rangée,1,0.00047214
parade de son,1,0.00047214
paraissaient beaux et,1,0.00047214
paraissait ennuyeux et,1,0.00047214
pareille je ne,1,0.00047214
"parents: par exemple,",1,0.00047214
parler le lapin,1,0.00047214
"parler: ""dinah remarquera",1,0.00047214
"parois du puits,",1,0.00047214
part comme le,1,0.00047214
"part."" tombe, tombe,",1,0.00047214
partie de croquet,1,0.00047214
paru tout naturel.),1,0.00047214
pas avoir jamais,1,0.00047214
"pas d'images, pas",1,0.00047214
pas de brouiller,1,0.00047214
pas de dialogues!,1,0.00047214
pas de lui,1,0.00047214
pas de souris,1,0.00047214
pas demander cela;,1,0.00047214
pas entendre une,1,0.00047214
pas fait le,1,0.00047214
pas fâchée cette,1,0.00047214
pas l'effet d'être,1,0.00047214
pas la moindre,1,0.00047214
pas là tout,1,0.00047214
pas là une,1,0.00047214
"pas marquée ""_poison_,""",1,0.00047214
pas passer par,1,0.00047214
pas pour la,1,0.00047214
pas souvenus des,1,0.00047214
pas très-extraordinaire d'entendre,1,0.00047214
pas un instant,1,0.00047214
pas vu d'abord;,1,0.00047214
pas! je suis,1,0.00047214
pas: mais le,1,0.00047214
passa près d'elle.,1,0.00047214
passa sur son,1,0.00047214
passage et le,1,0.00047214
passage une petite,1,0.00047214
passage à peine,1,0.00047214
"passage, découvrit le",1,0.00047214
"passait plus rien,",1,0.00047214
passant dans une,1,0.00047214
passant elle prit,1,0.00047214
passer par la,1,0.00047214
passer son temps,1,0.00047214
"passerait,"" pensait alice,",1,0.00047214
pauvre alice! en,1,0.00047214
"pauvre alice, ""il",1,0.00047214
pauvre enfant s'assit,1,0.00047214
"pays.--pardon, madame, est-ce",1,0.00047214
peine de quoi,1,0.00047214
peine de se,1,0.00047214
peine plus large,1,0.00047214
pendant un bout,1,0.00047214
pendues au plafond.,1,0.00047214
pendues à des,1,0.00047214
pensa aussitôt que,1,0.00047214
pensa la pauvre,1,0.00047214
"pensait alice, ""qu'un",1,0.00047214
"pensait alice, ""à",1,0.00047214
pensera la dame,1,0.00047214
pensé à se,1,0.00047214
pensée qu'elle était,1,0.00047214
perdre; alice part,1,0.00047214
perpendiculairement d'une façon,1,0.00047214
"personnages, à présent",1,0.00047214
"personnages. ""mais,"" pensa",1,0.00047214
personne là pour,1,0.00047214
petit gâteau sur,1,0.00047214
petit morceau du,1,0.00047214
petite bouteille (qui,1,0.00047214
petite bouteille était,1,0.00047214
petite boîte en,1,0.00047214
petite clef d'or,1,0.00047214
petite ignorante!' pensera,1,0.00047214
petite porte dans,1,0.00047214
petite porte à,1,0.00047214
"petite porte, elle",1,0.00047214
petite table à,1,0.00047214
"petite, elle ne",1,0.00047214
"petits contes, que",1,0.00047214
peu importait la,1,0.00047214
"peu peur. ""songez",1,0.00047214
peu près cela;,1,0.00047214
peu près quinze,1,0.00047214
"peu, comment vous",1,0.00047214
"peur. ""songez donc,""",1,0.00047214
peur; mais tu,1,0.00047214
peut-être le verrai-je,1,0.00047214
"peut-être, si je",1,0.00047214
pied d'une haie.,1,0.00047214
pieds de la,1,0.00047214
pieds et regarde,1,0.00047214
"pieds, en verre",1,0.00047214
"pieds, frappée de",1,0.00047214
placé très-bas et,1,0.00047214
plafond. il y,1,0.00047214
"plainte."" (ce qui",1,0.00047214
plaisir de faire,1,0.00047214
"pleura. ""allons, à",1,0.00047214
"pleurer ainsi,"" se",1,0.00047214
plongeait perpendiculairement d'une,1,0.00047214
"plus belle, alice",1,0.00047214
plus large qu'un,1,0.00047214
plus moyen de,1,0.00047214
plus qu'à deux,1,0.00047214
plus que dix,1,0.00047214
plus ravissant jardin,1,0.00047214
"plus rien, elle",1,0.00047214
plus souvent lorsqu'on,1,0.00047214
"point d'auditeur, cependant",1,0.00047214
point oublié que,1,0.00047214
porta les yeux,1,0.00047214
"portant cette étiquette,",1,0.00047214
portant sa main,1,0.00047214
porte dans ce,1,0.00047214
porte à peu,1,0.00047214
"porte, elle retourna",1,0.00047214
"porte, elle s'aperçut",1,0.00047214
"porte, et vit",1,0.00047214
"porte. ""et quand",1,0.00047214
porte; d'une façon,1,0.00047214
portes tout autour,1,0.00047214
portes étaient toutes,1,0.00047214
portes; mais hélas!,1,0.00047214
poser. elle s'assoupissait,1,0.00047214
possible pour grimper,1,0.00047214
pot de confiture,1,0.00047214
pot était vide:,1,0.00047214
"pouces de haut,",1,0.00047214
pouces de haut;,1,0.00047214
pouf! la voilà,1,0.00047214
pour avoir triché,1,0.00047214
pour entendre le,1,0.00047214
pour grimper le,1,0.00047214
pour habitude de,1,0.00047214
"pour l'entendre, car",1,0.00047214
pour la prendre,1,0.00047214
pour le voir,1,0.00047214
pour ne s'être,1,0.00047214
pour obéir à,1,0.00047214
pour pénétrer par,1,0.00047214
pour savoir où,1,0.00047214
pour se fermer,1,0.00047214
pour voir si,1,0.00047214
pour y rien,1,0.00047214
"pourra!"" elle mangea",1,0.00047214
pourrai atteindre à,1,0.00047214
pourrai ramper sous,1,0.00047214
pourrais attraper une,1,0.00047214
pourrais bien finir,1,0.00047214
"pourrait peut-être, si",1,0.00047214
poursuite du lapin,1,0.00047214
"pourtant quelques minutes,",1,0.00047214
pouvait avoir la,1,0.00047214
pouvait même pas,1,0.00047214
pouvait répondre ni,1,0.00047214
pouvait être celle,1,0.00047214
premier. au fond,1,0.00047214
prendre sur la,1,0.00047214
"prendre."" il lui",1,0.00047214
"prendriez-vous?) ""'quelle petite",1,0.00047214
presque y trouver,1,0.00047214
pris l'habitude de,1,0.00047214
prit sur un,1,0.00047214
prit à courir,1,0.00047214
"probable.) tombe, tombe,",1,0.00047214
"profond, ou elle",1,0.00047214
"profonde, il saigne",1,0.00047214
"profondeur, avant même",1,0.00047214
"profondeur, il me",1,0.00047214
promena tristement au,1,0.00047214
promenait tenant dinah,1,0.00047214
près cela; mais,1,0.00047214
près d'elle. il,1,0.00047214
près du centre,1,0.00047214
près quinze pouces,1,0.00047214
présent qu'il me,1,0.00047214
puis celles du,1,0.00047214
puis se prit,1,0.00047214
puis tout à,1,0.00047214
puisqu'elle ne pouvait,1,0.00047214
puits d'une grande,1,0.00047214
puits était vraiment,1,0.00047214
"puits, et s'aperçut",1,0.00047214
put toujours en,1,0.00047214
pénétrer par la,1,0.00047214
pénétrerai dans le,1,0.00047214
qu'alice commençait à,1,0.00047214
qu'alice se sentit,1,0.00047214
qu'elle allait devenir.,1,0.00047214
qu'elle aurait dû,1,0.00047214
qu'elle avait oublié,1,0.00047214
qu'elle conduisait dans,1,0.00047214
qu'elle jouait toute,1,0.00047214
qu'elle les suivît,1,0.00047214
qu'elle n'avait pas,1,0.00047214
qu'elle se promenait,1,0.00047214
qu'elle voyait bien,1,0.00047214
qu'elle y allait,1,0.00047214
qu'elle était maintenant,1,0.00047214
qu'elles étaient garnies,1,0.00047214
qu'il leur était,1,0.00047214
qu'il lui tardait,1,0.00047214
qu'il me reste,1,0.00047214
qu'il n'y avait,1,0.00047214
qu'il n'y en,1,0.00047214
qu'il n'y eût,1,0.00047214
qu'il ne se,1,0.00047214
qu'il tourne le,1,0.00047214
qu'on n'oublie pas,1,0.00047214
qu'un trou à,1,0.00047214
qu'une toute petite,1,0.00047214
qu'à deux pas:,1,0.00047214
quand je lui,1,0.00047214
quand le lapin,1,0.00047214
quand même ma,1,0.00047214
quatre mille milles,1,0.00047214
que ce ne,1,0.00047214
que ce pouvait,1,0.00047214
que cela lui,1,0.00047214
que de répéter,1,0.00047214
que des enfants,1,0.00047214
"que deviendrais-je alors?""",1,0.00047214
que dix pouces,1,0.00047214
que jamais elle,1,0.00047214
que je ne,1,0.00047214
que je rentre,1,0.00047214
que je voudrais,1,0.00047214
que la clef,1,0.00047214
que le tisonnier,1,0.00047214
que les larmes,1,0.00047214
que les serrures,1,0.00047214
que leur donnaient,1,0.00047214
que lisait sa,1,0.00047214
"que mal, car",1,0.00047214
que n'es-tu ici,1,0.00047214
"que pourra!"" elle",1,0.00047214
que pouvait avoir,1,0.00047214
que si l'on,1,0.00047214
que si on,1,0.00047214
que voulait dire,1,0.00047214
"que, puisqu'elle ne",1,0.00047214
quel degré de,1,0.00047214
quelqu'un; aussi s'arrangea-t-elle,1,0.00047214
quelque grimoire donnant,1,0.00047214
"quelque part."" tombe,",1,0.00047214
quelquefois elle se,1,0.00047214
"quelquefois: ""les chauves-souris",1,0.00047214
"quelques minutes, pour",1,0.00047214
"question. non, il",1,0.00047214
"questions, peu importait",1,0.00047214
qui arrivait en,1,0.00047214
qui arrive le,1,0.00047214
qui court à,1,0.00047214
qui le tiennent,1,0.00047214
qui marchent la,1,0.00047214
qui se disait:,1,0.00047214
qui était bien,1,0.00047214
qui était sous,1,0.00047214
quinze pouces de,1,0.00047214
quoi bon pleurer,1,0.00047214
quoi cela servirait-il,1,0.00047214
quoi en faire,1,0.00047214
"quoi! pas d'images,",1,0.00047214
raisins de corinthe.,1,0.00047214
ramper sous la,1,0.00047214
rangée de lampes,1,0.00047214
"rapetissait, et fut",1,0.00047214
rapetisser encore. cela,1,0.00047214
"rapetisser, je pourrai",1,0.00047214
rappelait pas avoir,1,0.00047214
"rarement), et quelquefois",1,0.00047214
"rat. elle s'agenouilla,",1,0.00047214
ravissant jardin du,1,0.00047214
rayon un pot,1,0.00047214
regarda dans le,1,0.00047214
"regarda, puis se",1,0.00047214
regarde en l'air;,1,0.00047214
regarder autour d'elle,1,0.00047214
"regret, le pot",1,0.00047214
remarquera mon absence,1,0.00047214
remet sur ses,1,0.00047214
"remit à l'œuvre,",1,0.00047214
remit à se,1,0.00047214
rencontra sur son,1,0.00047214
"rendait lourde,) se",1,0.00047214
rentre en moi-même,1,0.00047214
"reprit: ""si j'allais",1,0.00047214
ressemble beaucoup à,1,0.00047214
reste à peine,1,0.00047214
rester la même;,1,0.00047214
rester là à,1,0.00047214
retenir. de deux,1,0.00047214
retourna vers la,1,0.00047214
revint sur ses,1,0.00047214
rideau placé très-bas,1,0.00047214
rien de mieux,1,0.00047214
rien de passer,1,0.00047214
rien dessus qu'une,1,0.00047214
rien faire; une,1,0.00047214
rien là de,1,0.00047214
rien voir. ensuite,1,0.00047214
rien vu de,1,0.00047214
"rien, elle se",1,0.00047214
roses passa près,1,0.00047214
règles à suivre,1,0.00047214
"réfléchir, (tant bien",1,0.00047214
répondre ni à,1,0.00047214
"répétait, à moitié",1,0.00047214
répéter sa leçon.),1,0.00047214
révérence en l'air!,1,0.00047214
révérence. (quelle idée!,1,0.00047214
rêver qu'elle se,1,0.00047214
"rôties au beurre,)",1,0.00047214
"s'agenouilla, et, jetant",1,0.00047214
s'aperçut qu'elle avait,1,0.00047214
s'aperçut qu'elles étaient,1,0.00047214
s'arrangea-t-elle de manière,1,0.00047214
s'assit et pleura.,1,0.00047214
s'assoupissait et commençait,1,0.00047214
s'attendre à des,1,0.00047214
"s'en étonner, mais",1,0.00047214
s'ennuyer de rester,1,0.00047214
s'il y a,1,0.00047214
s'imaginer l'air que,1,0.00047214
s'élança sur ses,1,0.00047214
s'était donné des,1,0.00047214
s'était mise à,1,0.00047214
s'était pas fait,1,0.00047214
s'être pas souvenus,1,0.00047214
"sa chute, de",1,0.00047214
"sa grande joie,",1,0.00047214
sa jatte de,1,0.00047214
"sa leçon.) ""oui,",1,0.00047214
sa main sur,1,0.00047214
sa sœur sur,1,0.00047214
sa sœur; mais,1,0.00047214
sa tête ne,1,0.00047214
"sa tête, elle",1,0.00047214
saigne d'ordinaire; et,1,0.00047214
sais. mais les,1,0.00047214
salle longue et,1,0.00047214
salle ténébreuse et,1,0.00047214
"salle, se demandant",1,0.00047214
salle: ces portes,1,0.00047214
"sans causeries!"". elle",1,0.00047214
"sans images, sans",1,0.00047214
sans mes épaules?,1,0.00047214
sans songer comment,1,0.00047214
sauta sur ses,1,0.00047214
savais comment m'y,1,0.00047214
savoir combien de,1,0.00047214
savoir où elle,1,0.00047214
savoir si elle,1,0.00047214
"savoir, vu qu'il",1,0.00047214
se demandant comment,1,0.00047214
se demandant si,1,0.00047214
se demander avec,1,0.00047214
"se disait alice,",1,0.00047214
"se disait: ""ah!",1,0.00047214
se dit alice,1,0.00047214
se dit tout,1,0.00047214
se donner de,1,0.00047214
se décida à,1,0.00047214
se fait au,1,0.00047214
"se fait tard!""",1,0.00047214
se fermer comme,1,0.00047214
se grondait si,1,0.00047214
se hasarda à,1,0.00047214
se lever et,1,0.00047214
"se parler: ""dinah",1,0.00047214
se passait plus,1,0.00047214
"se pourrait peut-être,",1,0.00047214
se prit à,1,0.00047214
se promena tristement,1,0.00047214
se promenait tenant,1,0.00047214
se rappelait pas,1,0.00047214
se remet sur,1,0.00047214
se retenir. de,1,0.00047214
se sentit tomber,1,0.00047214
se trouva alors,1,0.00047214
se trouva qu'elle,1,0.00047214
se trouvait encore,1,0.00047214
se trouver au,1,0.00047214
"second tour, elle",1,0.00047214
sembla bien qu'elle,1,0.00047214
"semble."" (comme vous",1,0.00047214
"sens toute drôle,""",1,0.00047214
sentit tomber comme,1,0.00047214
serait drôle de,1,0.00047214
serait à quatre,1,0.00047214
