#token,count,percentage
of time,1,0.00045767
of tumbling,1,0.00045767
of very,1,0.00045767
"of way,",1,0.00045767
off her,1,0.00045767
off this,1,0.00045767
"off, and",1,0.00045767
off. *,1,0.00045767
oh dear!,1,0.00045767
"oh, how",1,0.00045767
on a,1,0.00045767
on going,1,0.00045767
on in,1,0.00045767
on like,1,0.00045767
on saying,1,0.00045767
on to,1,0.00045767
on which,1,0.00045767
"on, alice",1,0.00045767
once considering,1,0.00045767
once or,1,0.00045767
once she,1,0.00045767
"once; but,",1,0.00045767
one eats,1,0.00045767
"one listening,",1,0.00045767
one side,1,0.00045767
one to,1,0.00045767
only knew,1,0.00045767
only ten,1,0.00045767
open any,1,0.00045767
"opened it,",1,0.00045767
opened the,1,0.00045767
opportunity for,1,0.00045767
or a,1,0.00045767
or at,1,0.00045767
or australia?”,1,0.00045767
or conversations,1,0.00045767
or conversations?”,1,0.00045767
or later.,1,0.00045767
or not”;,1,0.00045767
or she,1,0.00045767
or the,1,0.00045767
or twice,1,0.00045767
other unpleasant,1,0.00045767
"other, trying",1,0.00045767
ought to,1,0.00045767
"out altogether,",1,0.00045767
out among,1,0.00045767
out what,1,0.00045767
out with,1,0.00045767
"out, for",1,0.00045767
"over afterwards,",1,0.00045767
"over) “—yes,",1,0.00045767
over. alice,1,0.00045767
overhead; before,1,0.00045767
own ears,1,0.00045767
own mind,1,0.00045767
"paper label,",1,0.00045767
passage into,1,0.00045767
"passage, and",1,0.00045767
"passage, not",1,0.00045767
passed; it,1,0.00045767
past it.,1,0.00045767
peeped into,1,0.00045767
pegs. she,1,0.00045767
people that,1,0.00045767
people up,1,0.00045767
"people! why,",1,0.00045767
people. “but,1,0.00045767
perhaps i,1,0.00045767
person!” soon,1,0.00045767
picking the,1,0.00045767
pictures hung,1,0.00045767
"pine-apple, roast",1,0.00045767
pink eyes,1,0.00045767
plainly through,1,0.00045767
playing against,1,0.00045767
"please, ma’am,",1,0.00045767
pleasure of,1,0.00045767
plenty of,1,0.00045767
poker will,1,0.00045767
poor alice!,1,0.00045767
poor little,1,0.00045767
pop down,1,0.00045767
possibly reach,1,0.00045767
practice to,1,0.00045767
presently she,1,0.00045767
pretend to,1,0.00045767
pretending to,1,0.00045767
printed on,1,0.00045767
put it,1,0.00045767
put it.,1,0.00045767
"question, it",1,0.00045767
quite dull,1,0.00045767
quite natural);,1,0.00045767
quite plainly,1,0.00045767
quite surprised,1,0.00045767
rabbit actually,1,0.00045767
rabbit say,1,0.00045767
rabbit-hole alice,1,0.00045767
rabbit-hole under,1,0.00045767
rabbit-hole went,1,0.00045767
ran across,1,0.00045767
ran close,1,0.00045767
rat-hole: she,1,0.00045767
rate a,1,0.00045767
rate it,1,0.00045767
rather glad,1,0.00045767
rather sharply;,1,0.00045767
"rather sleepy,",1,0.00045767
reach it:,1,0.00045767
reach the,1,0.00045767
read several,1,0.00045767
"reading, but",1,0.00045767
really impossible.,1,0.00045767
red-hot poker,1,0.00045767
remained the,1,0.00045767
remarkable in,1,0.00045767
remember ever,1,0.00045767
remember her,1,0.00045767
remember the,1,0.00045767
remembered trying,1,0.00045767
respectable person!”,1,0.00045767
right _through_,1,0.00045767
right distance—but,1,0.00045767
right size,1,0.00045767
right word),1,0.00045767
"roast turkey,",1,0.00045767
roof. there,1,0.00045767
"round, she",1,0.00045767
row of,1,0.00045767
rules for,1,0.00045767
rules their,1,0.00045767
sadly down,1,0.00045767
"said alice,",1,0.00045767
"said alice,)",1,0.00045767
said alice;,1,0.00045767
said aloud.,1,0.00045767
said anxiously,1,0.00045767
"said, “and",1,0.00045767
same size:,1,0.00045767
sat down,1,0.00045767
saucer of,1,0.00045767
saw maps,1,0.00045767
saw. how,1,0.00045767
say anything,1,0.00045767
say it,1,0.00045767
say to,1,0.00045767
say “drink,1,0.00045767
"say, as",1,0.00045767
say.) presently,1,0.00045767
"schoolroom, and",1,0.00045767
scolded herself,1,0.00045767
second time,1,0.00045767
see anything;,1,0.00045767
see if,1,0.00045767
see whether,1,0.00045767
"see, alice",1,0.00045767
"see, as",1,0.00045767
"see, so",1,0.00045767
see: that,1,0.00045767
seem to,1,0.00045767
seemed to,1,0.00045767
seen a,1,0.00045767
seen such,1,0.00045767
seen: she,1,0.00045767
seldom followed,1,0.00045767
set to,1,0.00045767
several nice,1,0.00045767
several things,1,0.00045767
severely as,1,0.00045767
shall be,1,0.00045767
shall fall,1,0.00045767
shall have,1,0.00045767
shall see,1,0.00045767
shall think,1,0.00045767
sharply; “i,1,0.00045767
she ate,1,0.00045767
she began,1,0.00045767
"she could,",1,0.00045767
she couldn’t,1,0.00045767
she decided,1,0.00045767
she did,1,0.00045767
she generally,1,0.00045767
she got,1,0.00045767
she jumped,1,0.00045767
she knelt,1,0.00045767
she longed,1,0.00045767
she might,1,0.00045767
she opened,1,0.00045767
she ought,1,0.00045767
she passed;,1,0.00045767
she put,1,0.00045767
she ran,1,0.00045767
she remained,1,0.00045767
she remembered,1,0.00045767
she said,1,0.00045767
"she said,",1,0.00045767
she saw,1,0.00045767
she scolded,1,0.00045767
she set,1,0.00045767
she spoke—fancy,1,0.00045767
she thought,1,0.00045767
she took,1,0.00045767
she turned,1,0.00045767
she waited,1,0.00045767
she walked,1,0.00045767
shelves as,1,0.00045767
she’ll think,1,0.00045767
should be,1,0.00045767
should think!”,1,0.00045767
"shoulders. oh,",1,0.00045767
showing off,1,0.00045767
shrink any,1,0.00045767
shut up,1,0.00045767
shutting people,1,0.00045767
shutting up,1,0.00045767
side and,1,0.00045767
sides of,1,0.00045767
"sight, hurrying",1,0.00045767
simple rules,1,0.00045767
sister on,1,0.00045767
sister was,1,0.00045767
sitting by,1,0.00045767
size for,1,0.00045767
size: to,1,0.00045767
sleepy and,1,0.00045767
"sleepy, and",1,0.00045767
slippery; and,1,0.00045767
"slowly, for",1,0.00045767
"small cake,",1,0.00045767
"small passage,",1,0.00045767
"small, but",1,0.00045767
"smaller, i",1,0.00045767
so either,1,0.00045767
so it,1,0.00045767
so managed,1,0.00045767
so many,1,0.00045767
so much,1,0.00045767
so severely,1,0.00045767
so suddenly,1,0.00045767
solid glass;,1,0.00045767
"some way,",1,0.00045767
"somebody underneath,",1,0.00045767
sometimes she,1,0.00045767
"sometimes, “do",1,0.00045767
somewhere near,1,0.00045767
"somewhere.” down,",1,0.00045767
soon began,1,0.00045767
soon her,1,0.00045767
sooner or,1,0.00045767
sort in,1,0.00045767
sound at,1,0.00045767
spoke—fancy _curtseying_,1,0.00045767
stairs! how,1,0.00045767
started to,1,0.00045767
sticks and,1,0.00045767
still in,1,0.00045767
still it,1,0.00045767
stopping herself,1,0.00045767
straight on,1,0.00045767
stupid for,1,0.00045767
"stupid), whether",1,0.00045767
"such as,",1,0.00045767
suddenly a,1,0.00045767
"suddenly down,",1,0.00045767
suddenly she,1,0.00045767
suddenly that,1,0.00045767
"suddenly, thump!",1,0.00045767
"sure, this",1,0.00045767
surprised to,1,0.00045767
table for,1,0.00045767
"table, all",1,0.00045767
"table, but",1,0.00045767
"table, half",1,0.00045767
table: she,1,0.00045767
take out,1,0.00045767
talking again.,1,0.00045767
"taste it,",1,0.00045767
taught them:,1,0.00045767
tea-time. dinah,1,0.00045767
tears into,1,0.00045767
telescope! i,1,0.00045767
telescope.” and,1,0.00045767
telescopes: this,1,0.00045767
tell me,1,0.00045767
ten inches,1,0.00045767
than a,1,0.00045767
that a,1,0.00045767
that dark,1,0.00045767
that if,1,0.00045767
that lovely,1,0.00045767
that nothing,1,0.00045767
that they,1,0.00045767
that very,1,0.00045767
that walk,1,0.00045767
that was,1,0.00045767
that would,1,0.00045767
that!” said,1,0.00045767
"that, if",1,0.00045767
that; nor,1,0.00045767
that’s about,1,0.00045767
that’s very,1,0.00045767
the air!,1,0.00045767
"the air,",1,0.00045767
"the antipathies,",1,0.00045767
"the bank,",1,0.00045767
the book,1,0.00045767
the bottle,1,0.00045767
the cake.,1,0.00045767
the candle,1,0.00045767
the cat.),1,0.00045767
the centre,1,0.00045767
the common,1,0.00045767
"the corner,",1,0.00045767
the country,1,0.00045767
the cupboards,1,0.00045767
"the daisies,",1,0.00045767
the door,1,0.00045767
"the door,",1,0.00045767
the door;,1,0.00045767
the doors,1,0.00045767
the doorway;,1,0.00045767
the earth!,1,0.00045767
the earth.,1,0.00045767
the field,1,0.00045767
the flame,1,0.00045767
the garden,1,0.00045767
"the garden,",1,0.00045767
"the glass,",1,0.00045767
"the hall,",1,0.00045767
the hall;,1,0.00045767
the hedge.,1,0.00045767
the hot,1,0.00045767
the house!”,1,0.00045767
the jar,1,0.00045767
the key,1,0.00045767
the key;,1,0.00045767
the legs,1,0.00045767
"the lock,",1,0.00045767
the locks,1,0.00045767
the loveliest,1,0.00045767
"the middle,",1,0.00045767
the name,1,0.00045767
the neck,1,0.00045767
"the other,",1,0.00045767
the passage,1,0.00045767
the people,1,0.00045767
the pleasure,1,0.00045767
the poor,1,0.00045767
the roof.,1,0.00045767
the same,1,0.00045767
"the schoolroom,",1,0.00045767
the second,1,0.00045767
the shelves,1,0.00045767
the sides,1,0.00045767
the simple,1,0.00045767
the table,1,0.00045767
the table:,1,0.00045767
the thought,1,0.00045767
the time,1,0.00045767
the trouble,1,0.00045767
the truth:,1,0.00045767
the use,1,0.00045767
the well,1,0.00045767
"the well,",1,0.00045767
the white,1,0.00045767
"the wind,",1,0.00045767
the wise,1,0.00045767
the world,1,0.00045767
their friends,1,0.00045767
their heads,1,0.00045767
them what,1,0.00045767
"them. however,",1,0.00045767
them: such,1,0.00045767
then dipped,1,0.00045767
then hurried,1,0.00045767
then i,1,0.00045767
then she,1,0.00045767
then?” and,1,0.00045767
there _was_,1,0.00045767
there are,1,0.00045767
there seemed,1,0.00045767
there she,1,0.00045767
there were,1,0.00045767
there’s hardly,1,0.00045767
there’s no,1,0.00045767
they _would_,1,0.00045767
they’ll all,1,0.00045767
they’ll remember,1,0.00045767
thing sat,1,0.00045767
thing. after,1,0.00045767
things had,1,0.00045767
things indeed,1,0.00045767
things of,1,0.00045767
things to,1,0.00045767
"things, all",1,0.00045767
think about,1,0.00045767
think i,1,0.00045767
think it,1,0.00045767
think nothing,1,0.00045767
think that,1,0.00045767
think you,1,0.00045767
think!” (dinah,1,0.00045767
"think—” (for,",1,0.00045767
think—” (she,1,0.00045767
this bottle,1,0.00045767
this curious,1,0.00045767
this generally,1,0.00045767
this minute!”,1,0.00045767
this new,1,0.00045767
this sort,1,0.00045767
this time,1,0.00045767
"this time,",1,0.00045767
this time?”,1,0.00045767
this was,1,0.00045767
"this, but",1,0.00045767
"this, i",1,0.00045767
this; “for,1,0.00045767
those beds,1,0.00045767
those cool,1,0.00045767
though this,1,0.00045767
thought it,1,0.00045767
thought that,1,0.00045767
thought they,1,0.00045767
thought was,1,0.00045767
thousand miles,1,0.00045767
"three-legged table,",1,0.00045767
"through,” thought",1,0.00045767
thump! down,1,0.00045767
thump! thump!,1,0.00045767
time as,1,0.00045767
time it,1,0.00045767
"time round,",1,0.00045767
time she,1,0.00045767
"time, as",1,0.00045767
time?” she,1,0.00045767
tiny golden,1,0.00045767
tired herself,1,0.00045767
tired of,1,0.00045767
to an,1,0.00045767
to ask,1,0.00045767
to ask:,1,0.00045767
to begin.”,1,0.00045767
to box,1,0.00045767
to bring,1,0.00045767
to climb,1,0.00045767
to come,1,0.00045767
to curtsey,1,0.00045767
to disagree,1,0.00045767
to do,1,0.00045767
"to do,",1,0.00045767
to do:,1,0.00045767
to dream,1,0.00045767
to drop,1,0.00045767
to fancy,1,0.00045767
to feel,1,0.00045767
to find,1,0.00045767
to go,1,0.00045767
to happen,1,0.00045767
"to happen,",1,0.00045767
to have,1,0.00045767
"to her,",1,0.00045767
"to itself,",1,0.00045767
to leave,1,0.00045767
to listen,1,0.00045767
to make,1,0.00045767
to one,1,0.00045767
to put,1,0.00045767
to say.),1,0.00045767
to shrink,1,0.00045767
to take,1,0.00045767
to taste,1,0.00045767
to wonder,1,0.00045767
"to work,",1,0.00045767
"to, but",1,0.00045767
"to-night, i",1,0.00045767
to?” (alice,1,0.00045767
"toast,) she",1,0.00045767
"toffee, and",1,0.00045767
too dark,1,0.00045767
"too large,",1,0.00045767
too long;,1,0.00045767
too slippery;,1,0.00045767
"too small,",1,0.00045767
took down,1,0.00045767
tried her,1,0.00045767
tried the,1,0.00045767
trouble of,1,0.00045767
"true.) down,",1,0.00045767
truth: did,1,0.00045767
trying every,1,0.00045767
trying to,1,0.00045767
"trying, the",1,0.00045767
tumbling down,1,0.00045767
tunnel for,1,0.00045767
"turkey, toffee,",1,0.00045767
turned a,1,0.00045767
turned the,1,0.00045767
twice she,1,0.00045767
two people!,1,0.00045767
two people.,1,0.00045767
"underneath, so",1,0.00045767
"unpleasant things,",1,0.00045767
up and,1,0.00045767
up at,1,0.00045767
up on,1,0.00045767
up one,1,0.00045767
up somewhere.”,1,0.00045767
up the,1,0.00045767
"up, but",1,0.00045767
upon pegs.,1,0.00045767
"use now,”",1,0.00045767
use of,1,0.00045767
use without,1,0.00045767
usually bleeds;,1,0.00045767
ventured to,1,0.00045767
very deep,1,0.00045767
"very deep,",1,0.00045767
"very earnestly,",1,0.00045767
very few,1,0.00045767
very fond,1,0.00045767
very good,1,0.00045767
very like,1,0.00045767
very likely,1,0.00045767
very little,1,0.00045767
very much,1,0.00045767
"very nice,",1,0.00045767
very seldom,1,0.00045767
very sleepy,1,0.00045767
"very slowly,",1,0.00045767
very small,1,0.00045767
very tired,1,0.00045767
very well,1,0.00045767
"waistcoat-pocket, or",1,0.00045767
"waistcoat-pocket_, and",1,0.00045767
waited for,1,0.00045767
waiting by,1,0.00045767
walk with,1,0.00045767
walked sadly,1,0.00045767
walking hand,1,0.00045767
wander about,1,0.00045767
was _not_,1,0.00045767
was another,1,0.00045767
was beginning,1,0.00045767
was close,1,0.00045767
was coming,1,0.00045767
was considering,1,0.00045767
was dozing,1,0.00045767
was empty:,1,0.00045767
was ever,1,0.00045767
was good,1,0.00045767
"was growing,",1,0.00045767
was indeed:,1,0.00045767
was labelled,1,0.00045767
was lit,1,0.00045767
was lying,1,0.00045767
was over.,1,0.00045767
was playing,1,0.00045767
was quite,1,0.00045767
was rather,1,0.00045767
"was reading,",1,0.00045767
was still,1,0.00045767
was that,1,0.00045767
was the,1,0.00045767
was to,1,0.00045767
was walking,1,0.00045767
"was, or",1,0.00045767
watch out,1,0.00045767
watch to,1,0.00045767
way down,1,0.00045767
way it,1,0.00045767
way i’ll,1,0.00045767
way of,1,0.00045767
way she,1,0.00045767
way to,1,0.00045767
"way, and",1,0.00045767
"way, “do",1,0.00045767
way. so,1,0.00045767
way? which,1,0.00045767
"way?”, holding",1,0.00045767
well as,1,0.00045767
well to,1,0.00045767
well was,1,0.00045767
"well, and",1,0.00045767
well. either,1,0.00045767
went down,1,0.00045767
went on,1,0.00045767
went straight,1,0.00045767
were all,1,0.00045767
were beautifully,1,0.00045767
were doors,1,0.00045767
were down,1,0.00045767
were filled,1,0.00045767
were nice,1,0.00045767
were really,1,0.00045767
were too,1,0.00045767
what an,1,0.00045767
what i,1,0.00045767
what is,1,0.00045767
what she,1,0.00045767
what was,1,0.00045767
when alice,1,0.00045767
when one,1,0.00045767
when suddenly,1,0.00045767
"when suddenly,",1,0.00045767
when the,1,0.00045767
whether it’s,1,0.00045767
whether the,1,0.00045767
which happens!”,1,0.00045767
which the,1,0.00045767
which was,1,0.00045767
"which way?”,",1,0.00045767
"while, finding",1,0.00045767
"whiskers, how",1,0.00045767
who had,1,0.00045767
"why, i",1,0.00045767
"why, there’s",1,0.00045767
wild beasts,1,0.00045767
will burn,1,0.00045767
"wind, and",1,0.00045767
wise little,1,0.00045767
wish i,1,0.00045767
wish you,1,0.00045767
with a,1,0.00045767
with cupboards,1,0.00045767
"with curiosity,",1,0.00045767
"with dinah,",1,0.00045767
with either,1,0.00045767
with me!,1,0.00045767
with pink,1,0.00045767
with the,1,0.00045767
with their,1,0.00045767
"with trying,",1,0.00045767
"with you,",1,0.00045767
without my,1,0.00045767
wonder how,1,0.00045767
wonder if,1,0.00045767
wonder?” and,1,0.00045767
wondered at,1,0.00045767
wondering how,1,0.00045767
word) “—but,1,0.00045767
words to,1,0.00045767
words “drink,1,0.00045767
words “eat,1,0.00045767
"work, and",1,0.00045767
world she,1,0.00045767
worth the,1,0.00045767
would go,1,0.00045767
would not,1,0.00045767
would the,1,0.00045767
wouldn’t say,1,0.00045767
written up,1,0.00045767
you could,1,0.00045767
you cut,1,0.00045767
you drink,1,0.00045767
you hold,1,0.00045767
you if,1,0.00045767
"you know,”",1,0.00045767
you might,1,0.00045767
you think,1,0.00045767
you to,1,0.00045767
you were,1,0.00045767
"you, sooner",1,0.00045767
your finger,1,0.00045767
you’re falling,1,0.00045767
zealand or,1,0.00045767
‘_poison_’ or,1,0.00045767
“after such,1,0.00045767
“and even,1,0.00045767
“and if,1,0.00045767
“and see,1,0.00045767
“but it’s,1,0.00045767
"“come, there’s",1,0.00045767
“dinah’ll miss,1,0.00045767
“do bats,1,0.00045767
“do cats,1,0.00045767
“eat me”,1,0.00045767
“for it,1,0.00045767
“i advise,1,0.00045767
“i hope,1,0.00045767
“in my,1,0.00045767
“it would,1,0.00045767
"“no, i’ll",1,0.00045767
"“now, dinah,",1,0.00045767
“oh dear!,1,0.00045767
“oh my,1,0.00045767
"“orange marmalade”,",1,0.00045767
"“poison,” it",1,0.00045767
"“poison,” so",1,0.00045767
“to pretend,1,0.00045767
“well!” thought,1,0.00045767
"“well, i’ll",1,0.00045767
“what a,1,0.00045767
“which way?,1,0.00045767
“without pictures,1,0.00045767
“—but i,1,0.00045767
"“—yes, that’s",1,0.00045767
